Best Non Fiction About Music,https://goodreads.com/list/show/544.Best_Non_Fiction_About_Music,"1,267 books
    
    1,271 voters"
What we've read so far in 2016,https://goodreads.com/list/show/95066.What_we_ve_read_so_far_in_2016,"8,155 books
    
    1,269 voters"
The Most Popular Fantasy on Goodreads,https://goodreads.com/list/show/35857.The_Most_Popular_Fantasy_on_Goodreads,"574 books
    
    1,264 voters"
July 2022 Most Anticipated Romance Releases,https://goodreads.com/list/show/166995.July_2022_Most_Anticipated_Romance_Releases,"247 books
    
    1,263 voters"
Diversity in Young Adult and Middle Grade,https://goodreads.com/list/show/16026.Diversity_in_Young_Adult_and_Middle_Grade,"1,778 books
    
    1,263 voters"
December 2021 Most Anticipated Romance Releases,https://goodreads.com/list/show/160372.December_2021_Most_Anticipated_Romance_Releases,"201 books
    
    1,260 voters"
Title,List,Listfulldetails
The Best British Crime/Mystery Fiction,https://goodreads.com/list/show/1411.The_Best_British_Crime_Mystery_Fiction,"1,209 books
    
    1,260 voters"
2022 Contemporary Romance Releases,https://goodreads.com/list/show/163035.2022_Contemporary_Romance_Releases,"526 books
    
    1,259 voters"
Werewolves,https://goodreads.com/list/show/10268.Werewolves,"960 books
    
    1,258 voters"
Favourite young adult books,https://goodreads.com/list/show/11042.Favourite_young_adult_books,"1,392 books
    
    1,257 voters"
Best Gay Cops/ Security Guards/P.I.'s,https://goodreads.com/list/show/2531.Best_Gay_Cops_Security_Guards_P_I_s_,"935 books
    
    1,255 voters"
Fall 2011 - Books to Check Out,https://goodreads.com/list/show/12090.Fall_2011_Books_to_Check_Out,"304 books
    
    1,254 voters"
Books with Virgin Heroes,https://goodreads.com/list/show/1661.Books_with_Virgin_Heroes,"824 books
    
    1,252 voters"
Best Humorous Historical Romances,https://goodreads.com/list/show/15428.Best_Humorous_Historical_Romances,"792 books
    
    1,250 voters"
DYING TO READ,https://goodreads.com/list/show/77892.DYING_TO_READ,"959 books
    
    1,249 voters"
Romantic Suspense Full of Action,https://goodreads.com/list/show/2432.Romantic_Suspense_Full_of_Action,"985 books
    
    1,249 voters"
Title,List,Listfulldetails
Boarding School Stories,https://goodreads.com/list/show/248.Boarding_School_Stories,"896 books
    
    1,249 voters"
Humorous Memoirs and Non-Fiction,https://goodreads.com/list/show/646.Humorous_Memoirs_and_Non_Fiction,"864 books
    
    1,241 voters"
Best Teen Horror/Suspense/Thriller,https://goodreads.com/list/show/615.Best_Teen_Horror_Suspense_Thriller,"794 books
    
    1,241 voters"
Best of William Shakespeare,https://goodreads.com/list/show/495.Best_of_William_Shakespeare,"98 books
    
    1,241 voters"
Best Scandinavian and Nordic Literature,https://goodreads.com/list/show/1318.Best_Scandinavian_and_Nordic_Literature,"1,213 books
    
    1,237 voters"
Books You Can't Live Without,https://goodreads.com/list/show/375.Books_You_Can_t_Live_Without,"1,716 books
    
    1,237 voters"
Arabic Books: That Should Be Read More Than Once!,https://goodreads.com/list/show/3873.Arabic_Books_That_Should_Be_Read_More_Than_Once_,"542 books
    
    1,235 voters"
December 2018 Most-Anticipated Romances,https://goodreads.com/list/show/128700.December_2018_Most_Anticipated_Romances,"76 books
    
    1,228 voters"
YA Short Stories and Novellas,https://goodreads.com/list/show/17424.YA_Short_Stories_and_Novellas,"677 books
    
    1,228 voters"
I Honestly LOL'd,https://goodreads.com/list/show/20515.I_Honestly_LOL_d,"854 books
    
    1,227 voters"
Title,List,Listfulldetails
Top Books for Kindle Unlimited,https://goodreads.com/list/show/76639.Top_Books_for_Kindle_Unlimited,"2,029 books
    
    1,226 voters"
Books I Will Never Ever Forget (YA Fiction and Everything),https://goodreads.com/list/show/5333.Books_I_Will_Never_Ever_Forget_YA_Fiction_and_Everything_,"3,878 books
    
    1,226 voters"
Middle Grade Novels of 2014,https://goodreads.com/list/show/45626.Middle_Grade_Novels_of_2014,"515 books
    
    1,225 voters"
I have Loved you for years....,https://goodreads.com/list/show/35444.I_have_Loved_you_for_years_,"899 books
    
    1,225 voters"
Superhero Fiction,https://goodreads.com/list/show/399.Superhero_Fiction,"801 books
    
    1,225 voters"
Entertaining Books For Teens! :),https://goodreads.com/list/show/10872.Entertaining_Books_For_Teens_,"633 books
    
    1,224 voters"
Books I Kind of Wanted to Snuggle After Reading,https://goodreads.com/list/show/42630.Books_I_Kind_of_Wanted_to_Snuggle_After_Reading,"958 books
    
    1,221 voters"
Best Gay BDSM,https://goodreads.com/list/show/2539.Best_Gay_BDSM,"1,013 books
    
    1,221 voters"
Best Plays Ever,https://goodreads.com/list/show/468.Best_Plays_Ever,"827 books
    
    1,220 voters"
YA Debuts 2011,https://goodreads.com/list/show/8896.YA_Debuts_2011,"310 books
    
    1,218 voters"
Title,List,Listfulldetails
Tales of New York City,https://goodreads.com/list/show/183.Tales_of_New_York_City_,"1,398 books
    
    1,218 voters"
2013 Debut Authors (Young Adult & Middle Grade),https://goodreads.com/list/show/26227.2013_Debut_Authors_Young_Adult_Middle_Grade_,"340 books
    
    1,216 voters"
The Ultimate Bad Boy/ Rock Star List,https://goodreads.com/list/show/25674.The_Ultimate_Bad_Boy_Rock_Star_List,"553 books
    
    1,209 voters"
Best ebooks,https://goodreads.com/list/show/2444.Best_ebooks,"3,562 books
    
    1,206 voters"
Male characters we DESPERATELY wish were real!,https://goodreads.com/list/show/10474.Male_characters_we_DESPERATELY_wish_were_real_,"1,467 books
    
    1,205 voters"
6 Star Books,https://goodreads.com/list/show/38221.6_Star_Books,"1,071 books
    
    1,202 voters"
Favorite Unpublished M/M Stories,https://goodreads.com/list/show/6948.Favorite_Unpublished_M_M_Stories,"295 books
    
    1,202 voters"
Best 21st Century Non-Fiction,https://goodreads.com/list/show/21995.Best_21st_Century_Non_Fiction,"1,616 books
    
    1,199 voters"
Best of Cyberpunk,https://goodreads.com/list/show/487.Best_of_Cyberpunk,"337 books
    
    1,199 voters"
Best Books of 2007,https://goodreads.com/list/show/29.Best_Books_of_2007,"964 books
    
    1,198 voters"
Title,List,Listfulldetails
Best YA Chicklit,https://goodreads.com/list/show/654.Best_YA_Chicklit,"568 books
    
    1,196 voters"
Best Adult Female Friendship Books,https://goodreads.com/list/show/1758.Best_Adult_Female_Friendship_Books,"665 books
    
    1,195 voters"
Required Reading in High School,https://goodreads.com/list/show/478.Required_Reading_in_High_School,"812 books
    
    1,194 voters"
True Stand Alones Worth Reading,https://goodreads.com/list/show/38205.True_Stand_Alones_Worth_Reading,"804 books
    
    1,193 voters"
Romance with hero/heroine are athletes,https://goodreads.com/list/show/17875.Romance_with_hero_heroine_are_athletes,"836 books
    
    1,192 voters"
Best Books of the Decade: 1930s,https://goodreads.com/list/show/85.Best_Books_of_the_Decade_1930s,"896 books
    
    1,191 voters"
Highly Anticipated NA Books of 2013,https://goodreads.com/list/show/29670.Highly_Anticipated_NA_Books_of_2013,"360 books
    
    1,190 voters"
كتب تنصح غيرك بقرائتها,https://goodreads.com/list/show/19089._,"1,314 books
    
    1,188 voters"
December 2019 Most-Anticipated Romances,https://goodreads.com/list/show/139350.December_2019_Most_Anticipated_Romances,"148 books
    
    1,186 voters"
Favorite Historical Mystery Series,https://goodreads.com/list/show/5075.Favorite_Historical_Mystery_Series,"911 books
    
    1,186 voters"
Title,List,Listfulldetails
"Dark, twisted, abusive romance | 2013-2015",https://goodreads.com/list/show/46786.Dark_twisted_abusive_romance_2013_2015,"392 books
    
    1,185 voters"
Cheap Kindle Books Worth Reading,https://goodreads.com/list/show/15848.Cheap_Kindle_Books_Worth_Reading,"1,373 books
    
    1,185 voters"
Best Hockey Romance,https://goodreads.com/list/show/10187.Best_Hockey_Romance,"598 books
    
    1,185 voters"
Anxiously Awaiting for 2013 Release!,https://goodreads.com/list/show/29211.Anxiously_Awaiting_for_2013_Release_,"633 books
    
    1,183 voters"
Best Supernatural Series,https://goodreads.com/list/show/25386.Best_Supernatural_Series,"968 books
    
    1,182 voters"
The Grimdarks,https://goodreads.com/list/show/35446.The_Grimdarks,"435 books
    
    1,181 voters"
Most Brilliant Historical Novels in the past 45 yrs,https://goodreads.com/list/show/26467.Most_Brilliant_Historical_Novels_in_the_past_45_yrs,"1,103 books
    
    1,181 voters"
Favourite Crime & Thrillers,https://goodreads.com/list/show/12089.Favourite_Crime_Thrillers,"1,941 books
    
    1,180 voters"
Best chicklit,https://goodreads.com/list/show/779.Best_chicklit,"779 books
    
    1,179 voters"
"Best Modern Mystery, Crime fiction",https://goodreads.com/list/show/3919.Best_Modern_Mystery_Crime_fiction,"1,755 books
    
    1,178 voters"
Title,List,Listfulldetails
Best Gay Friends Become Lovers,https://goodreads.com/list/show/3329.Best_Gay_Friends_Become_Lovers,"742 books
    
    1,178 voters"
Best Adult Comedy,https://goodreads.com/list/show/127844.Best_Adult_Comedy,"502 books
    
    1,176 voters"
Best Pre Teen Female Fantasy Novels,https://goodreads.com/list/show/636.Best_Pre_Teen_Female_Fantasy_Novels,"773 books
    
    1,175 voters"
February 2019 Most Anticipated Romances,https://goodreads.com/list/show/130165.February_2019_Most_Anticipated_Romances,"244 books
    
    1,174 voters"
Best Cookbooks,https://goodreads.com/list/show/185.Best_Cookbooks,"1,463 books
    
    1,174 voters"
Top 100 most popular PNR/UF series,https://goodreads.com/list/show/13193.Top_100_most_popular_PNR_UF_series,"457 books
    
    1,172 voters"
Little-Known Gems,https://goodreads.com/list/show/10556.Little_Known_Gems,"1,061 books
    
    1,171 voters"
Supernatural Heroines w/ Romance,https://goodreads.com/list/show/1435.Supernatural_Heroines_w_Romance,"735 books
    
    1,168 voters"
Books That Made An Impact On My Life,https://goodreads.com/list/show/21742.Books_That_Made_An_Impact_On_My_Life,"1,603 books
    
    1,167 voters"
Top Self-published Erotica,https://goodreads.com/list/show/19681.Top_Self_published_Erotica,"949 books
    
    1,167 voters"
Title,List,Listfulldetails
Best Short Stories,https://goodreads.com/list/show/1139.Best_Short_Stories,"1,681 books
    
    1,166 voters"
Middle Grade Novels of 2015,https://goodreads.com/list/show/46301.Middle_Grade_Novels_of_2015,"589 books
    
    1,165 voters"
Best Adult Sci Fi Romance & Sci Fi with Romance,https://goodreads.com/list/show/15867.Best_Adult_Sci_Fi_Romance_Sci_Fi_with_Romance,"980 books
    
    1,164 voters"
Best NEW ADULT books,https://goodreads.com/list/show/28224.Best_NEW_ADULT_books,"432 books
    
    1,163 voters"
2012 YA & MG Debut Authors: The Apocalypsies!,https://goodreads.com/list/show/10483.2012_YA_MG_Debut_Authors_The_Apocalypsies_,"269 books
    
    1,163 voters"
The Best Epic Love Stories,https://goodreads.com/list/show/8258.The_Best_Epic_Love_Stories,"617 books
    
    1,163 voters"
Best Environmental Books,https://goodreads.com/list/show/1526.Best_Environmental_Books,"991 books
    
    1,162 voters"
Epic Fantasy Romance,https://goodreads.com/list/show/36509.Epic_Fantasy_Romance,"631 books
    
    1,161 voters"
Best Christian Fiction Book Covers,https://goodreads.com/list/show/5353.Best_Christian_Fiction_Book_Covers,"1,506 books
    
    1,161 voters"
Military Science Fiction,https://goodreads.com/list/show/3414.Military_Science_Fiction,"808 books
    
    1,160 voters"
Title,List,Listfulldetails
Military Romance and Fiction,https://goodreads.com/list/show/5757.Military_Romance_and_Fiction,"1,027 books
    
    1,157 voters"
2014 Releases,https://goodreads.com/list/show/15691.2014_Releases,"637 books
    
    1,155 voters"
Best Indie Books to Read in 2012,https://goodreads.com/list/show/15643.Best_Indie_Books_to_Read_in_2012,"957 books
    
    1,153 voters"
Ultimate Backpacking Novels,https://goodreads.com/list/show/1616.Ultimate_Backpacking_Novels,"748 books
    
    1,151 voters"
Most inspiring Nonfiction,https://goodreads.com/list/show/1383.Most_inspiring_Nonfiction,"1,522 books
    
    1,151 voters"
Best British and Irish Literature,https://goodreads.com/list/show/1339.Best_British_and_Irish_Literature,"1,130 books
    
    1,150 voters"
Bad Boys You'd Bang,https://goodreads.com/list/show/7885.Bad_Boys_You_d_Bang,"810 books
    
    1,149 voters"
Best of r/RomanceBooks Recommendations,https://goodreads.com/list/show/152277.Best_of_r_RomanceBooks_Recommendations,"1,392 books
    
    1,147 voters"
"Funniest, Sexiest Books of 2013",https://goodreads.com/list/show/46566.Funniest_Sexiest_Books_of_2013,"121 books
    
    1,147 voters"
Best Children's Books Most People Haven't Heard of...,https://goodreads.com/list/show/5313.Best_Children_s_Books_Most_People_Haven_t_Heard_of_,"1,637 books
    
    1,145 voters"
Title,List,Listfulldetails
Self-Pub or Indie Books Worth the Read,https://goodreads.com/list/show/37072.Self_Pub_or_Indie_Books_Worth_the_Read,"1,326 books
    
    1,141 voters"
Best Books You've Never Heard Of,https://goodreads.com/list/show/6849.Best_Books_You_ve_Never_Heard_Of,"1,238 books
    
    1,141 voters"
Your Top 5 Reads in 2013,https://goodreads.com/list/show/30425.Your_Top_5_Reads_in_2013,"1,307 books
    
    1,139 voters"
Best Mystery/Thriller/Suspense Novels Of 2011,https://goodreads.com/list/show/10635.Best_Mystery_Thriller_Suspense_Novels_Of_2011,"252 books
    
    1,138 voters"
Best Science Fiction Series,https://goodreads.com/list/show/2486.Best_Science_Fiction_Series,"399 books
    
    1,138 voters"
April 2022 Most Anticipated Romance Releases,https://goodreads.com/list/show/166759.April_2022_Most_Anticipated_Romance_Releases,"261 books
    
    1,134 voters"
Books with Best Chemistry Between Characters,https://goodreads.com/list/show/24108.Books_with_Best_Chemistry_Between_Characters,"1,007 books
    
    1,133 voters"
أفضل الكتب للقراءة في السفر,https://goodreads.com/list/show/21737._,"655 books
    
    1,133 voters"
2013 Paranormal Romance/Urban Fantasy (January - June),https://goodreads.com/list/show/21509.2013_Paranormal_Romance_Urban_Fantasy_January_June_,"274 books
    
    1,133 voters"
January 2023 Most Anticipated Romance Releases,https://goodreads.com/list/show/172403.January_2023_Most_Anticipated_Romance_Releases,"280 books
    
    1,131 voters"
Title,List,Listfulldetails
September & October 2013 releases!,https://goodreads.com/list/show/42152.September_October_2013_releases_,"274 books
    
    1,128 voters"
Best Thrillers,https://goodreads.com/list/show/1112.Best_Thrillers,"1,396 books
    
    1,128 voters"
Weirdest Books Ever,https://goodreads.com/list/show/425.Weirdest_Books_Ever,"1,054 books
    
    1,128 voters"
Favorites from 1001 Books You Should Read Before You Die,https://goodreads.com/list/show/1165.Favorites_from_1001_Books_You_Should_Read_Before_You_Die,"509 books
    
    1,127 voters"
Girl Power Books,https://goodreads.com/list/show/1114.Girl_Power_Books,"1,126 books
    
    1,127 voters"
Male Characters You Would Run From If They Tried To Date You,https://goodreads.com/list/show/27153.Male_Characters_You_Would_Run_From_If_They_Tried_To_Date_You,"734 books
    
    1,126 voters"
Best Christian & Inspirational Fiction,https://goodreads.com/list/show/1255.Best_Christian_Inspirational_Fiction,"1,155 books
    
    1,126 voters"
Best Comedic Sci-Fi Books,https://goodreads.com/list/show/569.Best_Comedic_Sci_Fi_Books,"577 books
    
    1,126 voters"
Best African American Books,https://goodreads.com/list/show/193.Best_African_American_Books,"854 books
    
    1,126 voters"
Not So Happily-Ever-After,https://goodreads.com/list/show/4239.Not_So_Happily_Ever_After,"775 books
    
    1,125 voters"
Title,List,Listfulldetails
The Best Books about Elves or Faeries,https://goodreads.com/list/show/1728.The_Best_Books_about_Elves_or_Faeries,"816 books
    
    1,125 voters"
There Ought to be a Band,https://goodreads.com/list/show/4298.There_Ought_to_be_a_Band,"2,335 books
    
    1,124 voters"
Best Teen Romance,https://goodreads.com/list/show/2219.Best_Teen_Romance,"541 books
    
    1,124 voters"
Have You Read This Chick-lit?,https://goodreads.com/list/show/9313.Have_You_Read_This_Chick_lit_,"958 books
    
    1,116 voters"
A Buddhist Reading List,https://goodreads.com/list/show/26.A_Buddhist_Reading_List,"826 books
    
    1,115 voters"
OMFG... CAN'T FREAKIN WAIT!!!,https://goodreads.com/list/show/33606.OMFG_CAN_T_FREAKIN_WAIT_,"22 books
    
    1,113 voters"
Best Fiction With Disfigured/Disabled Leads,https://goodreads.com/list/show/2847.Best_Fiction_With_Disfigured_Disabled_Leads,"1,095 books
    
    1,113 voters"
Villain Gets the Girl,https://goodreads.com/list/show/27015.Villain_Gets_the_Girl,"524 books
    
    1,111 voters"
Fiction Involving Rock/Pop Music,https://goodreads.com/list/show/4232.Fiction_Involving_Rock_Pop_Music,"826 books
    
    1,111 voters"
Art & Artists in Fiction,https://goodreads.com/list/show/200.Art_Artists_in_Fiction,"874 books
    
    1,108 voters"
Title,List,Listfulldetails
BEST MOTIVATIONAL/INSPIRATIONAL BOOKS,https://goodreads.com/list/show/20142.BEST_MOTIVATIONAL_INSPIRATIONAL_BOOKS,"1,084 books
    
    1,107 voters"
Books for twelve-year-old children,https://goodreads.com/list/show/447.Books_for_twelve_year_old_children,"1,427 books
    
    1,107 voters"
Detective Fiction,https://goodreads.com/list/show/322.Detective_Fiction,"1,150 books
    
    1,107 voters"
Thought Provoking,https://goodreads.com/list/show/74334.Thought_Provoking,"1,765 books
    
    1,105 voters"
r/fantasy's Official Underrated and Underread Fantasy,https://goodreads.com/list/show/74283.r_fantasy_s_Official_Underrated_and_Underread_Fantasy,"635 books
    
    1,104 voters"
The Best Fantasy Books,https://goodreads.com/list/show/728.The_Best_Fantasy_Books,"1,575 books
    
    1,104 voters"
Latin American Fiction,https://goodreads.com/list/show/186.Latin_American_Fiction,"823 books
    
    1,104 voters"
Hugo 2016 Eligible Works,https://goodreads.com/list/show/88604.Hugo_2016_Eligible_Works,"473 books
    
    1,103 voters"
All Sorts Favourites,https://goodreads.com/list/show/35826.All_Sorts_Favourites,"1,301 books
    
    1,103 voters"
"Indie Novellas, Novelettes, and Short Stories",https://goodreads.com/list/show/17434.Indie_Novellas_Novelettes_and_Short_Stories,"1,027 books
    
    1,103 voters"
Title,List,Listfulldetails
Best Books of the Decade: 1920s,https://goodreads.com/list/show/39.Best_Books_of_the_Decade_1920s,"705 books
    
    1,102 voters"
Books that seriously piss you off,https://goodreads.com/list/show/24791.Books_that_seriously_piss_you_off,"889 books
    
    1,101 voters"
100 Best Lesbian Fiction & Memoir Books Of All Time,https://goodreads.com/list/show/27443.100_Best_Lesbian_Fiction_Memoir_Books_Of_All_Time_,"754 books
    
    1,100 voters"
Best Older woman/ Younger man romance,https://goodreads.com/list/show/14390.Best_Older_woman_Younger_man_romance,"393 books
    
    1,100 voters"
"Books With Nerdy, Geeky, or Genius Heroes and Heroines",https://goodreads.com/list/show/6290.Books_With_Nerdy_Geeky_or_Genius_Heroes_and_Heroines,"1,129 books
    
    1,098 voters"
Best Werewolf Erotica,https://goodreads.com/list/show/5651.Best_Werewolf_Erotica,"538 books
    
    1,098 voters"
Fearless Females,https://goodreads.com/list/show/4810.Fearless_Females,"737 books
    
    1,097 voters"
Best Novels That Take Place in China,https://goodreads.com/list/show/1335.Best_Novels_That_Take_Place_in_China,"389 books
    
    1,097 voters"
Top 3 Romance Reads - 2011,https://goodreads.com/list/show/15482.Top_3_Romance_Reads_2011,"614 books
    
    1,095 voters"
Best Strange and Twisted Memoirs,https://goodreads.com/list/show/477.Best_Strange_and_Twisted_Memoirs,"617 books
    
    1,095 voters"
Title,List,Listfulldetails
Best Books to Become an Informed Voter,https://goodreads.com/list/show/177.Best_Books_to_Become_an_Informed_Voter,"919 books
    
    1,094 voters"
Most Unique Female Characters,https://goodreads.com/list/show/4755.Most_Unique_Female_Characters,"1,148 books
    
    1,089 voters"
Great Holiday Romance Reads,https://goodreads.com/list/show/81798.Great_Holiday_Romance_Reads,"763 books
    
    1,088 voters"
2012 Contemporary Romance Novels,https://goodreads.com/list/show/15353.2012_Contemporary_Romance_Novels,"224 books
    
    1,086 voters"
The Best of Adult Urban Fantasy,https://goodreads.com/list/show/6658.The_Best_of_Adult_Urban_Fantasy,"582 books
    
    1,086 voters"
Best Books of the Decade: 1940s,https://goodreads.com/list/show/23.Best_Books_of_the_Decade_1940s,"808 books
    
    1,086 voters"
Best retellings of Beauty and the Beast,https://goodreads.com/list/show/18874.Best_retellings_of_Beauty_and_the_Beast,"309 books
    
    1,084 voters"
"Deaf, Mute, Speechless Romance Heroes and Heroines",https://goodreads.com/list/show/16469.Deaf_Mute_Speechless_Romance_Heroes_and_Heroines,"264 books
    
    1,084 voters"
Best Medieval Romance Novels,https://goodreads.com/list/show/5891.Best_Medieval_Romance_Novels,"608 books
    
    1,083 voters"
Best Weird Fiction Books,https://goodreads.com/list/show/16961.Best_Weird_Fiction_Books,"951 books
    
    1,081 voters"
Title,List,Listfulldetails
Best New Author - Adult Romance,https://goodreads.com/list/show/29671.Best_New_Author_Adult_Romance,"581 books
    
    1,079 voters"
A Thin Line Between Love and Hate,https://goodreads.com/list/show/22545.A_Thin_Line_Between_Love_and_Hate,"376 books
    
    1,079 voters"
Books That Kept You Up At Night,https://goodreads.com/list/show/3771.Books_That_Kept_You_Up_At_Night,"3,338 books
    
    1,079 voters"
Angels & Demons,https://goodreads.com/list/show/12606.Angels_Demons,"819 books
    
    1,078 voters"
Best Books About Ancient Rome,https://goodreads.com/list/show/1180.Best_Books_About_Ancient_Rome,"697 books
    
    1,076 voters"
Dark Academia,https://goodreads.com/list/show/128819.Dark_Academia,"380 books
    
    1,075 voters"
"""New Adult"" Dark & Grittty and SO worth it",https://goodreads.com/list/show/17879._New_Adult_Dark_Grittty_and_SO_worth_it,"880 books
    
    1,074 voters"
The Great American Novel,https://goodreads.com/list/show/730.The_Great_American_Novel,"675 books
    
    1,074 voters"
March 2018 Most Anticipated Romances,https://goodreads.com/list/show/119044.March_2018_Most_Anticipated_Romances,"99 books
    
    1,073 voters"
Inspiring Books For All Ages,https://goodreads.com/list/show/72349.Inspiring_Books_For_All_Ages,"1,364 books
    
    1,073 voters"

